species,scientificName,occurrenceStatus,decimalLatitude,decimalLongitude,eventDate,year
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.25,68.42,23233,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.23,66.3,23227,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.32,68.05,23215,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.79,67.19,23230,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,28.16,69.73,23234,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.38,67.73,23216,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.22,73.86,23439,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.75,67.92,23327,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.2,67,23217,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.61,66.58,23545,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.12,73.48,23500,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.32,70.57,23607,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,28.42,69.92,23333,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.5497,74.3436,23574,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23,72,23281,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.6,73.07,23278,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.2,72.95,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.55,67.88,23318,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.0333,66.5833,23311,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.82,72.55,23237,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.6,74.03,23253,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.58,74.42,23611,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.52,74.56,23121,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.99,66.85,23301,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.17,74.17,23121,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.34,69.45,23460,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.64,63.48,23467,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.98,64.14,23468,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.05,69.9,23476,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.73,74.62,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.36,69.73,23412,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.61,71.75,23170,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.0833,73.9667,23273,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.5761,74.495,23529,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.58,74.5,23507,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.97,73.98,23338,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.2,75.2,23434,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.47,70.23,23412,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.07,72.45,23462,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.33,72.15,23613,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.22,106.4,26559,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.25,112.75,25478,1969
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-6.59,106.79,25285,1969
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,41.29,-72.68,26948,1973
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.8,109.98,25791,1970
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.79,110.38,25785,1970
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,3.22,99.6,26450,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-8.53,115.13,25506,1969
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.09,110.91,26525,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-0.9531,100.3678,26197,1971
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-9.65,120.27,25506,1969
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.65,107.7,26582,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-10.17,123.58,25504,1969
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,1.49,124.84,25773,1970
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,0.5006,101.7489,25756,1970
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.46,110.59,25750,1970
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-6.17,106.55,25789,1970
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-8.45,115.35,25499,1969
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-1.87,120.58,25976,1971
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-1.3,120.08,26328,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-6.1689,106.8217,25575,1970
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.3,110,26422,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-3.33,114.58,25488,1969
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30,70,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.95,-90.08,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25,69,22677,1962
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.51,74.5,23510,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.2,72.03,23463,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.57,73.09,23456,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.55,74.48,23530,1964
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.5,128,22147,1960
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,39.96,-83,15421,1942
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.35,-84.97,16158,1944
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,27.02,-80.11,16151,1944
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40,-83.04,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,40,-83.02,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,2.5,112.5,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-29,26,NA,NA
